#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.metazoa_alignment" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:metazoa_alignment" name="distribution">
#            <parameter id="gammaShape.s:metazoa_alignment" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:metazoa_alignment" name="distribution">
#            <parameter id="kappa.s:metazoa_alignment" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Plankina-Grantia.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Plankina-Grantia" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Grantia_compressa" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Plakina_jani" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@metazoa_alignment" id="treeLikelihood.metazoa_alignment" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:metazoa_alignment" shape="@gammaShape.s:metazoa_alignment" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:metazoa_alignment" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:metazoa_alignment" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:metazoa_alignment" kappa="@kappa.s:metazoa_alignment" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@metazoa_alignment" id="empiricalFreqs.s:metazoa_alignment" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.metazoa_alignment	Tree.height	Tree.treeLength	mutationRate	gammaShape	kappa	CalibratedYuleModel	birthRateY	logP(mrca(Plankina-Grantia))	mrca.age(Plankina-Grantia)	clockRate
78200	-75020.9738694425	-74956.85204635668	-64.12182308582251	-74956.85204635668	13.15461000741496	139.55643208506805	1.0	0.7161213320524705	2.3119354269766266	-56.020489681072775	0.15391788146992258	-0.35187986131966725	6.25108614923462	0.11546991450123041
78400	-75020.00539871208	-74958.14427162695	-61.86112708512447	-74958.14427162695	11.607855888241817	117.83302807581005	1.0	0.7161213320524705	2.3119354269766266	-53.299630082232035	0.27368355274360795	-0.2369459481105158	5.925318692212213	0.1410480228978713
78600	-75025.16293798447	-74962.61442802346	-62.54850996100599	-74962.61442802346	11.549140475772287	124.38363046490373	1.0	0.7161213320524705	2.3119354269766266	-53.75242571404757	0.1940173453231276	-0.8152937914405879	5.457090044852804	0.13320561527335614
78800	-75020.34174191066	-74957.79442760404	-62.54731430661244	-74957.79442760404	12.126536157626791	129.64858956485736	1.0	0.7213207565172021	2.3109996071713708	-54.29409290898812	0.16578270278008778	-0.42473498847158264	6.315391531137771	0.1295788231096485
79000	-75022.11926085857	-74959.46832898248	-62.650931876089096	-74959.46832898248	11.624499689266198	129.04326012982028	1.0	0.7213207565172021	2.3109996071713708	-54.61940652915347	0.1527604560765753	-0.2847770166824855	5.828265227694334	0.1295788231096485
79200	-75020.83628640693	-74958.13260973334	-62.70367667360451	-74958.13260973334	11.569478176262397	125.79349823055833	1.0	0.716153209611198	2.2958288071098867	-54.25123991591595	0.22564945547369317	-0.3269496873676241	5.775101873370523	0.12675498891848344
79400	-75019.5142546838	-74957.14892498712	-62.365329696686395	-74957.14892498712	12.183121759258086	127.99792135500383	1.0	0.729071575101144	2.2440583693046063	-54.323429898993524	0.15074101560942316	-0.3267612461842412	6.224688555048442	0.12487348761375637
79600	-75029.02344522142	-74964.3098516451	-64.71359357631682	-74964.3098516451	12.904841471708163	129.09598264518144	1.0	0.7345696747845979	2.2257494405085874	-56.17245767868709	0.2715441864567907	-0.23957102945598313	6.083005050482654	0.12297738588546585
79800	-75019.31083413873	-74956.6217010294	-62.689133109324246	-74956.6217010294	11.582042898950899	129.67134836881675	1.0	0.726201668498629	2.2294961962592486	-54.28894694527185	0.195728005649356	-0.4326689567472436	6.321619032476715	0.1274040990017977
80000	-75020.51462955729	-74956.77267408604	-63.74195547125602	-74956.77267408604	12.647291143255703	137.31317604546368	1.0	0.7220182506385434	2.2390387657261397	-55.604982516847144	0.1629766843477521	-0.3528726032011394	6.252072658728006	0.11642670986261727
80200	-75023.98107027194	-74956.20803281186	-67.77303746007544	-74956.20803281186	13.329610856893233	138.71373627957064	1.0	0.7220182506385434	2.2390387657261397	-60.088267056543735	0.07982961531803823	-0.6137520816805235	6.44043202031403	0.11642670986261727
80400	-75015.39953479324	-74952.66973989553	-62.72979489771351	-74952.66973989553	12.255547894196102	130.99940780335126	1.0	0.7220182506385434	2.2390387657261397	-54.74628038391396	0.15872866257285623	-0.22580292969846583	6.0024059357575	0.1249229589341965
80600	-75019.90149450107	-74955.4033621432	-64.49813235786844	-74955.4033621432	12.972284584853144	138.91295000164035	1.0	0.7140962698489532	2.240497168695199	-55.73642844867489	0.15454492464320552	-1.038032719745745	6.6372759869558156	0.1154582397380405
80800	-75033.42178595689	-74965.35425658553	-68.06752937135985	-74965.35425658553	14.019205087596301	145.24365940902908	1.0	0.7140962698489532	2.240497168695199	-58.711518848469495	0.24302290103196766	-1.1800326729504653	6.690739212838586	0.11570802744425439
81000	-75014.05924829032	-74953.11724623847	-60.94200205184481	-74953.11724623847	11.172573940934832	118.28904701474973	1.0	0.702979116203887	2.2804311329883116	-52.46496081039504	0.202535235225265	-0.4786996082206303	5.644396108305953	0.13981864115295303
81200	-75015.77394958498	-74950.33756027157	-65.4363893134115	-74950.33756027157	10.748855578050208	115.35570457133184	1.0	0.702979116203887	2.2804311329883116	-56.13901679984788	0.3628276611057335	-0.716439515782193	5.5046979895369565	0.13981864115295303
81400	-75017.22434503639	-74956.66329798363	-60.561047052765616	-74956.66329798363	10.662909372005995	111.54505725832885	1.0	0.6902637587570142	2.247226600514301	-51.41394107012386	0.18818603331089573	-1.2478535266126292	5.285135616369125	0.14953823311194758
81600	-75023.08621448261	-74961.63317590463	-61.453038577983	-74961.63317590463	11.619426777951134	116.01618868046445	1.0	0.6902637587570142	2.247226600514301	-53.06016219337169	0.14490442857313662	-0.7547624542119293	5.485718412945203	0.14148114249474736
81800	-75028.34077803852	-74966.21781769367	-62.122960344850014	-74966.21781769367	10.62105708443415	112.87285655098226	1.0	0.6957181552028147	2.2243767230020546	-52.6617095480456	0.28248035363077395	-1.1596197500206467	5.316688798066386	0.14412166790240025
82000	-75019.87636030461	-74959.58341636982	-60.292943934798515	-74959.58341636982	9.560492910532655	102.3936570309207	1.0	0.6918465094721853	2.2337152710322945	-50.30543780932836	0.1695666568427277	-2.1960547262528745	5.0074619972998144	0.1604173054691918
82200	-75027.80194942254	-74967.14256389321	-60.65938552933044	-74967.14256389321	10.721707258191914	107.92207875458779	1.0	0.6918465094721853	2.2337152710322945	-51.039571437736356	0.17596615269850957	-1.7913477813327168	5.115252457282873	0.1604173054691918
82400	-75026.40121776695	-74963.0938714582	-63.30734630874997	-74963.0938714582	12.96173626611621	134.93409505125965	1.0	0.7033182509587343	2.236552172295117	-55.269193796115864	0.16709287036047252	-0.24880322351723522	6.107265723491961	0.12464248358212576
82600	-75025.19192009768	-74961.60753853525	-63.58438156244354	-74961.60753853525	13.46094373986164	136.15538580674757	1.0	0.7033182509587343	2.236552172295117	-55.63106952810458	0.14728282664300937	-0.290051398967055	6.179248495561787	0.12464248358212576
82800	-75019.91811698143	-74958.02643985256	-61.89167712885692	-74958.02643985256	11.692275518995377	121.33610844040032	1.0	0.715045726545796	2.238986817603541	-53.29036720841944	0.22157582298557607	-0.5172932759667328	5.618226557155945	0.13284797574793628
83000	-75020.6359077371	-74957.5459020041	-63.09000573300025	-74957.5459020041	11.518836091801733	123.29106514379184	1.0	0.715045726545796	2.238986817603541	-55.21758008801865	0.11888976238788931	-0.4104572680116806	5.696136613453551	0.13284797574793628
83200	-75017.77403497878	-74955.36172289004	-62.41231208873887	-74955.36172289004	12.048309449789047	127.5233544864009	1.0	0.715045726545796	2.238986817603541	-54.26935128808519	0.1625057333433265	-0.3687447383192142	5.732648746333137	0.12511025566292572
83400	-75018.63886381326	-74957.6624990602	-60.976364753059116	-74957.6624990602	10.971868806873863	118.92187466440758	1.0	0.715045726545796	2.238986817603541	-52.59310740497224	0.2160595068973128	-0.32443199118302435	5.7779182149091275	0.13516945558694865
83600	-75020.97775883773	-74959.57509392909	-61.40266490864827	-74959.57509392909	10.544285935747109	115.009766648996	1.0	0.715045726545796	2.238986817603541	-52.405357272076266	0.2515896281325209	-0.786353559282052	5.470584186750469	0.13516945558694865
83800	-75015.96669041878	-74952.52603805858	-63.44065236019267	-74952.52603805858	12.790816136724285	134.9638986753636	1.0	0.7159392995470275	2.274890301743425	-55.19591968783242	0.17763222382284938	-0.3666805204354601	6.265413985869936	0.1270975777058604
84000	-75015.69916123306	-74951.83422004533	-63.86494118772951	-74951.83422004533	12.639054625473046	134.15413848751456	1.0	0.7219007500703333	2.258015968266776	-55.00978110528384	0.15300367453216082	-1.1268542356220386	6.671216389466657	0.12022911254068683
84200	-75027.61090025138	-74959.72813431057	-67.88276594081253	-74959.72813431057	14.381419045885568	151.37676150679667	1.0	0.7219007500703333	2.258015968266776	-57.821711313051985	0.18242109480104843	-2.157039434680712	6.982661712400556	0.10439952805201262
84400	-75016.9092441882	-74954.75280906001	-62.15643512817963	-74954.75280906001	11.624983905807143	124.4619097949505	1.0	0.7320325519017666	2.2353025196228358	-53.785967219350695	0.2177717120523818	-0.2882100070560501	5.823338382194486	0.13081048998928846
84600	-75024.6380555991	-74960.39769685823	-64.24035874087683	-74960.39769685823	12.446480686951954	136.6417728515584	1.0	0.7320325519017666	2.2353025196228358	-55.74074313693658	0.2023212830944963	-0.49088993965066646	6.364073198001404	0.11657004291797776
84800	-75022.89791708745	-74961.28357075698	-61.61434633047256	-74961.28357075698	11.311079097437243	122.83641457371162	1.0	0.7341728587364074	2.232353148813142	-53.29378006685153	0.2023212830944963	-0.310854753361504	5.793767848388307	0.1366016527206973
85000	-75030.9573449554	-74965.28469860188	-65.67264635351037	-74965.28469860188	12.956409447190682	142.36706674552195	1.0	0.7231016052116325	2.266601168525295	-56.77016606421601	0.2023212830944963	-0.8904597224157638	6.576484331864725	0.10943492256969081
85200	-75022.67295524418	-74957.81285441297	-64.8601008312145	-74957.81285441297	13.283198110767193	143.5539929947949	1.0	0.7231016052116325	2.266601168525295	-56.657451785146996	0.14504187718220793	-0.5231873595307439	6.385613800898008	0.10943492256969081
85400	-75025.45602153752	-74963.71841377011	-61.73760776741504	-74963.71841377011	11.300279958934631	125.20327673144054	1.0	0.7283476175254808	2.2251980776983107	-53.57089021156468	0.1903030546984471	-0.22682356221719668	6.022717939744498	0.12262383215807328
85600	-75028.0337235079	-74961.22945758223	-66.80426592568065	-74961.22945758223	13.739876078634543	147.45992899753435	1.0	0.7305357290653669	2.226134746283735	-57.136392030299056	0.1350753101884676	-2.067922587485664	6.959721635382087	0.10988001585870488
85800	-75024.73147461972	-74961.43533709411	-63.29613752560739	-74961.43533709411	12.731400341142571	133.57701143241488	1.0	0.7305357290653669	2.226134746283735	-55.25311918269248	0.14540984828095452	-0.36940660530707303	6.267969450369203	0.11458053168740531
86000	-75022.04228846024	-74957.66291124946	-64.37937721078652	-74957.66291124946	12.956422348567052	132.58337717694542	1.0	0.7284491376960297	2.217836815283877	-56.74776326289473	0.10953480517734104	-0.24640793685493767	6.1015297597017994	0.12008687013521709
86200	-75016.83439599547	-74953.38521896662	-63.44917702884634	-74953.38521896662	12.096701128541147	131.15279916034626	1.0	0.7284491376960297	2.217836815283877	-55.6963146358597	0.1260313794689711	-0.22749160884277247	5.970843043728425	0.12008687013521709
86400	-75016.61290371406	-74953.24077886634	-63.37212484773006	-74953.24077886634	11.994348389635206	131.48268522174635	1.0	0.7284491376960297	2.217836815283877	-55.307097991544936	0.1327319328840711	-0.4879005394123576	6.362014631449911	0.12008687013521709
86600	-75019.54535703675	-74957.30381832142	-62.24153871533057	-74957.30381832142	11.392026104853514	128.25525883378873	1.0	0.7312913548837521	2.2496836515066034	-54.1560551411239	0.1641741353369835	-0.28063431572373854	6.165594328222634	0.12818849348327988
86800	-75013.95817532988	-74951.65633927888	-62.30183605101034	-74951.65633927888	12.044066433374049	128.62544843518526	1.0	0.7312913548837521	2.2496836515066034	-54.25722339128163	0.1641741353369835	-0.23976340124578302	6.083582440144613	0.12818849348327988
87000	-75021.1830089315	-74956.51730557617	-64.6657033553286	-74956.51730557617	14.26702094235338	141.34790433707127	1.0	0.7338120285860393	2.2723344786264392	-56.146507510686675	0.1641741353369835	-0.7029888341959192	6.488465700715614	0.1144565274518511
87200	-75021.64743537882	-74959.5947837925	-62.05265158631916	-74959.5947837925	11.683207253992958	126.99908672074	1.0	0.7338120285860393	2.2723344786264392	-53.9366290182339	0.1641741353369835	-0.2998155576392415	6.19238529698825	0.12584046564566592
87400	-75024.45985338835	-74959.99441854627	-64.46543484209444	-74959.99441854627	13.6068375742541	139.75926413762286	1.0	0.7338120285860393	2.2723344786264392	-56.20526565888882	0.1390951872823404	-0.6095906485352045	6.438063520445652	0.11452345503180719
87600	-75017.82719513096	-74953.01811046968	-64.80908466127157	-74953.01811046968	13.627010897754396	140.13077409948687	1.0	0.7304067333319748	2.2880537060438053	-56.35624612615639	0.1334728839266825	-0.8407713767404589	6.554517819414188	0.11766611690165364
87800	-75016.6892717481	-74955.31316519722	-61.37610655087013	-74955.31316519722	11.393837467590558	119.13255559768255	1.0	0.7188735786892958	2.2770521477744503	-52.909064314053985	0.167276091268121	-0.645233762242853	5.54204672203481	0.13833917511132654
88000	-75019.54254183307	-74959.90191941407	-59.640622419002284	-74959.90191941407	9.605234309415954	104.5646233100507	1.0	0.7188735786892958	2.2770521477744503	-49.878253197731226	0.2279216531038135	-1.6314532026715431	5.161649879219065	0.15485769079471343
88200	-75017.16344345463	-74955.88126226545	-61.28218118917768	-74955.88126226545	11.103796734461712	118.3050675424998	1.0	0.7276869512764759	2.243554012996401	-52.678908243581475	0.2279216531038135	-0.4766137501914251	5.6458655639826185	0.13470595758327164
88400	-75019.2807904252	-74958.0345957644	-61.24619466079648	-74958.0345957644	11.277164655197579	112.62245369467018	1.0	0.7227184720886389	2.248880296618301	-51.60726287117313	0.21150042561512583	-1.5898759110296834	5.174141489604619	0.1477127281968254
88600	-75019.81354223144	-74958.12618525467	-61.68735697676137	-74958.12618525467	11.563203071871726	123.67784678294564	1.0	0.7227184720886389	2.248880296618301	-53.50664923024488	0.17180895791563525	-0.3393275766529865	5.761739403165086	0.1269113449862717
88800	-75022.81962140252	-74960.74587536705	-62.07374603547118	-74960.74587536705	12.012200582345878	127.47309619317829	1.0	0.7227184720886389	2.248880296618301	-53.99219141271947	0.17180895791563525	-0.24017445288820297	6.084803007739925	0.1269113449862717
89000	-75024.26960008609	-74960.31815629458	-63.95144379151299	-74960.31815629458	13.00932812519662	134.89854232330978	1.0	0.7156954833070737	2.231273953355645	-54.96653817808278	0.1680469179583905	-1.1795563969063754	6.690566812213579	0.12243531604832705
89200	-75019.00791337132	-74957.23051558144	-61.77739778988155	-74957.23051558144	11.441926226204203	123.2614354426041	1.0	0.7156954833070737	2.231273953355645	-53.8918330816575	0.14507696882391735	-0.22707027577089456	5.974712422751802	0.13597198821597026
89400	-75020.22769429459	-74959.78862261532	-60.43907167927423	-74959.78862261532	10.500188365416507	111.59212209903515	1.0	0.7156954833070737	2.231273953355645	-51.34334117502865	0.23011187365109964	-0.9763111612811576	5.387415390073979	0.14436365584608077
89600	-75032.73976773318	-74971.19642409006	-61.543343643121	-74971.19642409006	11.258276797771442	120.52210569848012	1.0	0.7156954833070737	2.231273953355645	-53.5631159438096	0.1454888021022481	-0.3189009886338194	5.784234344728949	0.14436365584608077
89800	-75020.93500993747	-74958.55829381854	-62.37671611892963	-74958.55829381854	11.565419789443386	121.47002338045834	1.0	0.7069828940206561	2.227686983830786	-54.55577755584233	0.12291621318181568	-0.33817937621707844	6.237052761608414	0.1344029218304085
90000	-75020.70463082919	-74957.52444316802	-63.18018766116848	-74957.52444316802	11.75699280457804	122.77693188943519	1.0	0.7140250519171462	2.2239272466340276	-54.51853332053234	0.2633153790550405	-0.412097976170026	5.694789725332437	0.13119634012062964
90200	-75018.31238826503	-74958.8017572043	-59.510631060728585	-74958.8017572043	9.614343858698032	105.33112194397958	1.0	0.7070138991434471	2.1861120020164644	-50.41499229205078	0.17941566267533532	-1.2512937840913443	5.283933511660189	0.1466452969591675
90400	-75020.91938533031	-74960.8871277729	-60.03225755741264	-74960.8871277729	10.81239589168629	113.75951455803207	1.0	0.7070138991434471	2.1861120020164644	-51.61562549956138	0.23639382010532195	-0.2967119971917376	5.811690886376933	0.1466452969591675
90600	-75018.74680085278	-74957.68333622694	-61.063464625836495	-74957.68333622694	11.813083163236092	119.58305269111726	1.0	0.7061491129309949	2.1493301914146508	-52.93339808433975	0.16516687647529218	-0.38377691933388364	5.718943451695965	0.13791045568239793
90800	-75018.00606616853	-74957.41659415577	-60.58947201275115	-74957.41659415577	10.582423479768222	115.62760247867931	1.0	0.7061491129309949	2.1493301914146508	-51.98844900592175	0.20408516324668205	-0.6433250091787868	5.543089912272634	0.13791045568239793
91000	-75024.47240104056	-74961.2626937762	-63.20970726435958	-74961.2626937762	11.75020406829081	132.32733038271246	1.0	0.7125163869840121	2.118878030759849	-54.73059810050406	0.19376913793453027	-0.5789319393298951	6.420202681265343	0.12109172393291853
91200	-75027.44126607476	-74965.76073885229	-61.6805272224704	-74965.76073885229	10.342047680066521	108.25624232398754	1.0	0.7080812621590225	2.103042086742453	-51.442272830037616	0.27628331820802626	-1.9943128910992893	5.059648592691391	0.1498981058712803
91400	-75023.3036755683	-74963.32420549185	-59.97947007643997	-74963.32420549185	10.044399284148577	108.90724304460379	1.0	0.7101147607968087	2.091529230571813	-50.98305025876048	0.258723876160523	-0.8206404193109695	5.454633578836099	0.14574646399666583
91600	-75027.54402594383	-74961.60890588754	-65.93512005629371	-74961.60890588754	12.415199684906105	140.31050518521104	1.0	0.7101147607968087	2.091529230571813	-56.403224016760696	0.2107976520724511	-1.5608224040444125	6.817016233437159	0.11129026815398597
91800	-75025.25165149395	-74963.300013284	-61.95163820995865	-74963.300013284	11.87792322396952	126.45850087091695	1.0	0.7101147607968087	2.091529230571813	-53.98313421177189	0.16468649185151168	-0.24408468009383538	5.904361808232516	0.12718139434503442
92000	-75021.63377844925	-74959.55360680987	-62.08017163938284	-74959.55360680987	11.27391220828183	123.15316349474533	1.0	0.7101147607968087	2.091529230571813	-54.250418318145115	0.13664737900051885	-0.2918152876984486	5.8183080422064295	0.12718139434503442
92200	-75022.52938477274	-74960.80000425651	-61.72938051623977	-74960.80000425651	11.44469124743684	124.8329893190808	1.0	0.7109826017288924	2.145627303553712	-53.556444447403045	0.20119958578954145	-0.22609740487307586	6.012370372434742	0.13193505022261032
92400	-75027.69538298735	-74965.41209257575	-62.283290411603794	-74965.41209257575	11.56372716327914	123.79340979323335	1.0	0.7109826017288924	2.145627303553712	-54.51792092869289	0.13161044315159265	-0.24262696560672703	5.908251395209519	0.13193505022261032
92600	-75015.94824107582	-74956.10513362566	-59.84310745016347	-74956.10513362566	10.662614111202952	110.78782374460188	1.0	0.7138975870045182	2.17878551102825	-51.51972389493993	0.16599087597022572	-0.5527482637496746	5.595675309247044	0.1460275146763147
92800	-75022.82093738428	-74959.79367994273	-63.027257441560174	-74959.79367994273	12.47747408119605	131.33624770163075	1.0	0.7138975870045182	2.17878551102825	-54.46416655247443	0.16599087597022572	-0.7924555976118776	6.532289510025865	0.12017858375809659
93000	-75015.30726556752	-74954.12489980551	-61.18236576200706	-74954.12489980551	10.60818311143444	110.964015556015	1.0	0.7073153782367626	2.1863652516903884	-51.31932296387454	0.21903610241689966	-1.818925239696381	5.107494009249335	0.14634985856403257
93200	-75023.67006728449	-74956.75397608161	-66.91609120286999	-74956.75397608161	14.300336535420815	150.1492220473721	1.0	0.7073153782367626	2.1863652516903884	-57.3794220806455	0.14554889806593893	-1.9009407946386876	6.915191084417336	0.10505238867807046
93400	-75018.14223497176	-74956.42707767959	-61.71515729217141	-74956.42707767959	11.573893792434648	121.9358706990906	1.0	0.7073153782367626	2.1863652516903884	-53.76469569979868	0.14554889806593893	-0.31473326478692404	5.789118620852626	0.1384286366396644
93600	-75018.05586661038	-74953.60745252321	-64.44841408716619	-74953.60745252321	9.748386822896304	101.44756546904031	1.0	0.7102841938142215	2.200052529392964	-53.711137444430015	0.11029015685425693	-3.3703512925155805	4.746094114402749	0.16214285849070367
93800	-75018.10800651541	-74954.75844925402	-63.34955726139078	-74954.75844925402	12.590783037114633	133.58637078749348	1.0	0.7037035534912455	2.1996865154318437	-55.24248012820383	0.14430094039299965	-0.4783247464503385	6.35534025511164	0.12291713965102252
